COE                                
-0.000075895561040027360714434190303023797
-0.000063034726200632349834424017487322089
-0.000088277204044778057956746608603282311
-0.000119384686868442501891419971205010597
-0.000157066670813656118418921714408043044
-0.000202026162731953759987488239424635594
-0.00025494354674834797305077449536270251 
-0.000316458732046666867381706778061811747
-0.000387151754612292486965735571757818434
-0.000467522054358695550967117693375030285
-0.00055796669709299922743084287901638163 
-0.00065875785705031152019589546497968513 
-0.000770019919133446153168554015877589336
-0.000891706599405078553961800924554381709
-0.001023578516689140072148944682339788415
-0.001165181676279177782826201870136628713
-0.001315827347728533349563440069118769316
-0.001474573831610726101434827306491115451
-0.001640210614198218562129194530996301182
-0.001811245403583822567022965088767705311
-0.001985894525371120940271385535424997215
-0.002162077130402723004060083766830757668
-0.002337413630972185515227712571117990592
-0.002509228735688194024400221593396054232
-0.002674559396954884291780496496926389227
-0.002830167919441293252619251674673250818
-0.002972560403701897824985111995488296088
-0.003098010617248163605513822105308463506
-0.003202589297040095688701155651756380394
-0.00328219879391628910694778120671344368 
-0.003332612872445282238553776466005729162
-0.003349521380715961629825905276902631158
-0.003328579405471854789355656834004548728
-0.003265460430585119186441822591859818203
-0.003155912923063365627118770362358191051
-0.002995819682494652632515075296737450117
-0.002781259208941953484095499504746840103
-0.002508568272609030050390721555686468491
-0.002174404807815944352250570048568079073
-0.001775810205505420468624633301146786835
-0.001310270044022691406093716892655720585
-0.000775772278438275350934127949642515887
-0.000170861905128888062017564197780927771
 0.000505308868651439834808469786509022015
 0.001252935890539482160360718054903372831
 0.002071524657577756937942847770273147034
 0.002959859069259807972523956820509738463
 0.003915978089130697260833446904371157871
 0.004937160969993485172546687778094565147
 0.006019921588779239898792106089331355179
 0.007160012315636851178146660146239810274
 0.008352437709560020864807405871488299454
 0.00959147819190251695042892521314570331 
 0.01087072370167393303708180951616668608 
 0.012183117184940502400469775068359012948
 0.013521007617515269638719388467507087626
 0.014876212108009732870694818984702578746
 0.016240086479884233844339647134802362416
 0.0176036035890061795528005461619613925  
 0.018957438499969399281486204245084081776
 0.0202920595224971335446273457137067453  
 0.021597824000939652711039684618299361318
 0.022865077657262887489419966868808842264
 0.024084256212846273659256013388585415669
 0.025245987958406754247953074354882119223
 0.026341195905671608429310381893628800754
 0.027361198139909830018279279784110258333
 0.028297804999611736453957178127893712372
 0.029143411738612071820719862103032937739
 0.029891085376516874499985831903359212447
 0.030534644514786799668337735624845663551
 0.031068730987218216160750117182942631189
 0.031488872323474421943689804948007804342
 0.031791534131032528343041576590621843934
 0.031974161642399086258325979770233971067
 0.032035209828415560362468994526352616958
 0.031974161642399086258325979770233971067
 0.031791534131032528343041576590621843934
 0.031488872323474421943689804948007804342
 0.031068730987218216160750117182942631189
 0.030534644514786799668337735624845663551
 0.029891085376516874499985831903359212447
 0.029143411738612071820719862103032937739
 0.028297804999611736453957178127893712372
 0.027361198139909830018279279784110258333
 0.026341195905671608429310381893628800754
 0.025245987958406754247953074354882119223
 0.024084256212846273659256013388585415669
 0.022865077657262887489419966868808842264
 0.021597824000939652711039684618299361318
 0.0202920595224971335446273457137067453  
 0.018957438499969399281486204245084081776
 0.0176036035890061795528005461619613925  
 0.016240086479884233844339647134802362416
 0.014876212108009732870694818984702578746
 0.013521007617515269638719388467507087626
 0.012183117184940502400469775068359012948
 0.01087072370167393303708180951616668608 
 0.00959147819190251695042892521314570331 
 0.008352437709560020864807405871488299454
 0.007160012315636851178146660146239810274
 0.006019921588779239898792106089331355179
 0.004937160969993485172546687778094565147
 0.003915978089130697260833446904371157871
 0.002959859069259807972523956820509738463
 0.002071524657577756937942847770273147034
 0.001252935890539482160360718054903372831
 0.000505308868651439834808469786509022015
-0.000170861905128888062017564197780927771
-0.000775772278438275350934127949642515887
-0.001310270044022691406093716892655720585
-0.001775810205505420468624633301146786835
-0.002174404807815944352250570048568079073
-0.002508568272609030050390721555686468491
-0.002781259208941953484095499504746840103
-0.002995819682494652632515075296737450117
-0.003155912923063365627118770362358191051
-0.003265460430585119186441822591859818203
-0.003328579405471854789355656834004548728
-0.003349521380715961629825905276902631158
-0.003332612872445282238553776466005729162
-0.00328219879391628910694778120671344368 
-0.003202589297040095688701155651756380394
-0.003098010617248163605513822105308463506
-0.002972560403701897824985111995488296088
-0.002830167919441293252619251674673250818
-0.002674559396954884291780496496926389227
-0.002509228735688194024400221593396054232
-0.002337413630972185515227712571117990592
-0.002162077130402723004060083766830757668
-0.001985894525371120940271385535424997215
-0.001811245403583822567022965088767705311
-0.001640210614198218562129194530996301182
-0.001474573831610726101434827306491115451
-0.001315827347728533349563440069118769316
-0.001165181676279177782826201870136628713
-0.001023578516689140072148944682339788415
-0.000891706599405078553961800924554381709
-0.000770019919133446153168554015877589336
-0.00065875785705031152019589546497968513 
-0.00055796669709299922743084287901638163 
-0.000467522054358695550967117693375030285
-0.000387151754612292486965735571757818434
-0.000316458732046666867381706778061811747
-0.00025494354674834797305077449536270251 
-0.000202026162731953759987488239424635594
-0.000157066670813656118418921714408043044
-0.000119384686868442501891419971205010597
-0.000088277204044778057956746608603282311
-0.000063034726200632349834424017487322089
-0.000075895561040027360714434190303023797
